lid,city,endtime,title,url,price,changed,content,zipcode,library,imageurl,teaser,street,status,longitude,starttime,latitude,_id,id,streamtime
1,Aarhus,2014-05-20 18:00:00,Skriv dig ud af skuffen,https://www.aakb.dk/node/9764,0,2014-03-25T09:45:21,"
<p>Elsker du at jonglere med ord, men ender dine skriblerier for det meste i skuffen? Så er dette stedet, hvor du ganske fredeligt kan prøve kræfter med omverdenen og ligesindede ordglade skribenter. Vi byder på skriveøvelser og kaffe og du er velkommen sammen med alle dine idéer. Så udfordrer vi ordene i fælles leg, guidet af poetry slammere fra HAPS.</p>
<p>Find os i hallen i spillehjørnet.</p>
<p>&nbsp;</p>
<p><a href=""https://da-dk.facebook.com/hapspoetry"">HAPS</a> - Hele Aarhus' poetry slam er en forening, som afholder åbne poetry slams i Aarhus. Når de er på slap line på Hovedbiblioteket deler de ud af deres viden, giver feedback og sætter skriveøvelser i gang.</p>
<p><a href=""http://www.demotekaarhus.dk"">DemotekAarhus</a> er er et undergrundsbibliotek og en scene for kunstneriske udtryk og har hjemme på Hovedbiblioteket.</p>
<p><img title="""" src=""https://www.aakb.dk/files/content_images/billede3_skriv_dig_ud_af_skuffen_1.jpg"" alt="""" width=""335"" height=""223"" /></p>
",8000,Hovedbiblioteket,https://www.aakb.dk/files/list_images/skriv_dig_ud_af_skuffen_ny_saeson_3.jpg,DemotekAarhus og Hele Aarhus’ Poetry Slam (HAPS) inviterer endnu engang til skriveværksted på Hovedbiblioteket. ,Møllegade 1,1,10.200179,2014-05-20 16:00:00,56.156617,678,9764,2014-12-08 17:44:05
30,Højbjerg,2014-09-29 21:30:00,Lyst til at læse med andre? Få din egen læsekreds.,https://www.aakb.dk/node/11105,0,2014-08-27T11:21:50,"
<p>Det er dejligt at læse selv, men det giver læsningen en ekstra dimension, hvis man kan dele oplevelsen med andre. Har du lyst til at være med i en privat læsekreds, så mød op denne aften, hvor vi fortæller om bibliotkets tilbud til læsekredse, og hvor der bliver lejlighed til at møde andre 'løsgængere' og måske etablere en eller flere læsekredse.</p>
<p><img src=""https://www.aakb.dk/files/content_images/laesekreds_300ppi.jpg"" alt="""" title="""" width=""199"" height=""149"" /></p>
",8270,Højbjerg Bibliotek,https://www.aakb.dk/files/list_images/laesekreds_300ppi.jpg,Mød op hvis du har lyst til at være med i en privat læsekreds.,Oddervej 74,2,10.207429,2014-09-29 19:00:00,56.11427,1255,11105,2014-12-08 17:44:05
1,Aarhus,2014-05-11 18:00:00,Foto udstilling fra DR Kunstklub!,https://www.aakb.dk/node/10090,0,2014-04-09T10:13:01,"
<p>DR Kunstklub har afholdt fotokonkurrencen ""This is us - det er os"", som handler om, hvem vi er som danskere.</p>
<p>Alle har haft mulighed for og kan indtil d. 13. april stadig deltage.</p>
<p>&nbsp;</p>
<p>En kunstjury udvælger de bedste fotos og det er disse billeder, som vi får mulighed for at vise jer.</p>
<p>Udstillingen kommer til at bestå af ca. 20-25 fotos.</p>
<p>&nbsp;</p>
<p>Hvis du vil vide mere om konkurrencen og hvordan det foregår, kan du læse det <a href=""http://www.dr.dk/Nyheder/Kultur/Kulturklubber/Kunstklubben/Artikler/2014/02/17/091242.htm"">her.</a>&nbsp;</p>
<p>&nbsp;</p>
<p>Hvis du vil vide mere om Melodi Grand Prix 2014 kan du gå ind på DR <a href=""http://www.dr.dk/melodigrandprix/Artikler/2014/0214155724.htm"">her.</a></p>
<p>&nbsp;</p>
<p><img title="""" src=""https://www.aakb.dk/files/content_images/imagescaler.jpg"" alt="""" width=""620"" height=""349"" /></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
",8000,Hovedbiblioteket,https://www.aakb.dk/files/list_images/eurovision_0.jpg,"I anledning af Melodi Grand Prix har DR Kunsklub afholdt en fotokonkurrence kaldet ""This is us - det er os"". Vi har været så heldige at få udstilling ind på biblioteket, så i kan se alle billederne.",Møllegade 1,1,10.200179,2014-05-01 10:00:00,56.156617,741,10090,2014-12-08 17:44:05
9,Brabrand,2014-06-02 13:00:00,Artist Talk - mød Mimi Cherono Ng'ok,https://www.aakb.dk/node/10297,0,2014-05-23T09:24:19,"",8220,Gellerup Bibliotek,https://www.aakb.dk/files/list_images/images_10.jpg,"Mød den kenyanske fotokunstner Mimi Cherono Ng'ok, som bor og arbejder i Gellerup i Sigrids Stue frem til 1. juli. Hun fortæller om sin kunst og viser billeder. Kom og se de flotte fotos og få en snak!",Gudrunsvej 78,1,10.136214,2014-06-02 12:00:00,56.155665,808,10297,2014-12-08 17:44:05
1,Aarhus,2014-06-17 18:00:00,Skriv dig ud af skuffen,https://www.aakb.dk/node/9765,0,2014-06-04T13:00:24,"
<p>Elsker du at jonglere med ord, men ender dine skriblerier for det meste i skuffen? Så er dette stedet, hvor du ganske fredeligt kan prøve kræfter med omverdenen og ligesindede ordglade skribenter. Vi byder på skriveøvelser og kaffe og du er velkommen sammen med alle dine idéer. Så udfordrer vi ordene i fælles leg, guidet af poetry slammere fra HAPS.</p>
<p>Find os i hallen i spillehjørnet.</p>
<p>&nbsp;</p>
<p><a href=""https://da-dk.facebook.com/hapspoetry"">HAPS</a> - Hele Aarhus' poetry slam er en forening, som afholder åbne poetry slams i Aarhus. Når de er på slap line på Hovedbiblioteket deler de ud af deres viden, giver feedback og sætter skriveøvelser i gang.</p>
<p><a href=""http://www.demotekaarhus.dk"">DemotekAarhus</a> er er et undergrundsbibliotek og en scene for kunstneriske udtryk og har hjemme på Hovedbiblioteket.</p>
<p><img title="""" src=""https://www.aakb.dk/files/content_images/billede3_skriv_dig_ud_af_skuffen_2.jpg"" alt="""" width=""359"" height=""239"" /></p>
",8000,Hovedbiblioteket,https://www.aakb.dk/files/list_images/skriv_dig_ud_af_skuffen_ny_saeson_4.jpg,DemotekAarhus og Hele Aarhus’ Poetry Slam (HAPS) inviterer endnu engang til skriveværksted på Hovedbiblioteket. ,Møllegade 1,1,10.200179,2014-06-17 16:00:00,56.156617,679,9765,2014-12-08 17:44:05
40,Tranbjerg,2014-02-03 21:00:00,Dicte - fra bog til tv-serie,https://www.aakb.dk/node/9067,0,2014-01-24T10:59:55,"
<p><img src=""https://www.aakb.dk/files/content_images/fb-dicte-elsebeth-egholm.jpg"" alt="""" title="""" width=""643"" height=""213"" /></p>
<p>TV2’s nye krimiserie, Dicte, der udspiller sig i Aarhus, er baseret på den aarhusianske forfatter Elsebeth Egholms populære krimier om den handlekraftige journalist Dicte Svendsen. Tv-producer fra Basmati Film, Ellen Riis, fortæller om arbejdet med at omsætte Elsebeth Egholms bøger til populært fjernsyn, og om de mange locations der har været i spil.</p>
<p>Tilmelding skal ske via hjemmesiden</p>
",8310,Tranbjerg Bibliotek,https://www.aakb.dk/files/list_images/dicte1.jpg,"Få et indblik i det arbejde, der ligger i at forvandle en bog til en tv-serie",Kirketorvet 6,2,10.135585,2014-02-03 19:00:00,56.091095,289,9067,2014-12-08 17:44:05
30,Højbjerg,2014-03-18 11:00:00,Digital Postkasse,https://www.aakb.dk/node/9509,0,2014-01-24T10:58:52,"
<p><img src=""https://www.aakb.dk/files/content_images/digital_post_12cm_0.jpg"" width=""340"" height=""255"" alt=""image"" />Fra 1. november 2014 er det lovpligtigt at have en Digital Postkasse på borger.dk (du kan dog under visse forudsætninger søge om fritagelse).<br />
Med en Digital Postkasse kan du modtage og sende post digitalt fra/til de offentlige myndigheder.</p>
<p>For at deltage på kurset skal du have et fungerende NemID til det offentlige. Du kan få oprettet et NemID på Højbjerg Bibliotek (medbring kørekort eller pas som legitimation - og kontakt biblioteket hvis du ikke har nogen af delene).</p>
<p>Tilmelding: Fra mandag 3. marts og senest mandag 17.marts.</p>
",8270,Højbjerg Bibliotek,https://www.aakb.dk/files/list_images/digital_post_liste_0.jpg,Kom folketingets lovkrav i forkøbet!,Oddervej 74,2,10.207429,2014-03-18 10:00:00,56.11427,535,9509,2014-12-08 17:44:05
1,Aarhus,2014-04-12 11:15:00,Rytmik 1-6 årige,https://www.aakb.dk/node/9201,50,2014-03-25T15:11:49,"
<p>&nbsp;</p>
<p><img title="""" src=""https://www.aakb.dk/files/content_images/rytmik.jpg_web_lille_2.jpg"" alt="""" width=""448"" height=""299"" /></p>
<p>&nbsp;</p>
<p class=""MsoNormal"">Alle børn fødes med en personlig musikalitet som skal udvikles på samme måde som deres sprog. Faktisk er musikalske øvelser med til at styrke barnets sprogforståelse. Men frem for alt er musik endnu en sjov, ny ting som barnet har det sjovt med at lære.</p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal"">Særligt er rytmik gavnligt, hvis et barn har hørevanskeligheder, idet rytmikken kan hjælpe til at skulle lære at tale og læse.</p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal"">Motorikvejleder Dorte Nørgaard underviser i børnerytmik. Hun sørger for, at der kommer gang i både store og små, når hun gennem sang og leg giver dem mulighed for at hoppe, danse og klappe. Børnenes medfødte rytme støttes og styrkes i en varm og tryg atmosfære, hvor det er sjovt at være med.</p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal"">Rytmik foregår i Salen på Hovedbiblioteket og er for de 1-6-årige børn og deres forældre.&nbsp;Billetten koster 50 kr. pr. stk. Det er kun barn, der skal have billet.</p>
<p class=""MsoNormal"">&nbsp;</p>
<p><strong><strong>Dorte Nørgaard</strong></strong>underviser i rytmik og er uddannet motorikvejleder samt forfatter og komponist til udgivelserne ”Babyrytmik” (2003), ”Småbørnsrytmik” (2006) og ”Rytmik i børnehave og indskoling” (2008).&ensp;Hun er cand. mag. i Æstetik og Kultur fra Aarhus Universitet med sidefag i musikvidenskab. Hun har en ét-årig efteruddannelse i EM (Elementær Musikopdragelse) fra Vestjysk Musikkonservatorium. Du kan læse mere om Dorte Nørgaard på <a href=""http://www.babyrytmik.dk/"" target=""_blank"">www.babyrytmik.dk</a>&ensp;&ensp;</p>
<p>&nbsp;</p>
<p><strong>Betalingsgebyr</strong><br />
Du vil p.t. blive opkrævet et betalingsgebyr, når du skal betale billetter til et arrangement ved Aarhus Kommunes Biblioteker. Aarhus Kommunes Biblioteker betaler normalt dette gebyr, men der er desværre opstået et problem hos vores leverandør af billetsystemet og gebyret pådrages på nuværende tidspunkt vores brugere.Vores leverandør arbejder på problemet og forventer det vil blive løst i indeværende år. Gebyrets størrelse vil være afhængigt af type af betalingskort og prisen på billetterne.</p>
<p>&nbsp;</p>
",8000,Hovedbiblioteket,https://www.aakb.dk/files/list_images/rytmik.jpg_web_lille_0.jpg,"Tag dit barn med på Hovedbiblioteket og få en sjov oplevelse med lege, lyde, musik og farver, til rytmik for de 1-6-årige børn. ",Møllegade 1,2,10.200179,2014-04-12 10:30:00,56.156617,354,9201,2014-12-08 17:44:05
1,Aarhus,2014-03-11 11:15:00,Babyrytmik 0-1 årige,https://www.aakb.dk/node/9200,50,2014-03-07T09:51:46,"
<p>&nbsp;</p>
<p><img title="""" src=""https://www.aakb.dk/files/content_images/babyrytmik_9.jpg"" alt="""" width=""480"" height=""360"" /></p>
<p>&nbsp;</p>
<p class=""MsoNormal"">Alle børn fødes med en personlig musikalitet som skal udvikles på samme måde som deres sprog. Faktisk er musikalske øvelser med til at styrke barnets sprogforståelse. Men frem for alt er musik endnu en sjov, ny ting som barnet har det sjovt med at lære.</p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal"">Særligt er babyrytmik gavnligt, hvis et barn har hørevanskeligheder, idet rytmikken kan hjælpe til at skulle lære at tale og læse.</p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal"">Motorikvejleder Dorte Nørgaard underviser i babyrytmik. Hun sørger for, at der kommer gang i både store og små, når hun gennem sang og leg giver dem mulighed for at hoppe, danse og klappe. Børnenes medfødte rytme støttes og styrkes i en varm og tryg atmosfære, hvor det er sjovt at være med.</p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal"">Babyrytmik foregår i Salen på Hovedbiblioteket og er for de 0-1-årige og deres forældre.&nbsp;Billetten koster 50 kr. pr. stk. Det er kun børn, der skal have billet.</p>
<p class=""MsoNormal"">&nbsp;</p>
<p><strong><strong>Dorte Nørgaard</strong></strong>underviser i rytmik og er uddannet motorikvejleder samt forfatter og komponist til udgivelserne ”Babyrytmik” (2003), ”Småbørnsrytmik” (2006) og ”Rytmik i børnehave og indskoling” (2008).&ensp;Hun er cand. mag. i Æstetik og Kultur fra Aarhus Universitet med sidefag i musikvidenskab. Hun har en ét-årig efteruddannelse i EM (Elementær Musikopdragelse) fra Vestjysk Musikkonservatorium. Du kan læse mere om Dorte Nørgaard på <a href=""http://www.babyrytmik.dk/"" target=""_blank"">www.babyrytmik.dk</a>&ensp;&ensp;</p>
<p>&nbsp;</p>
<p><strong>Betalingsgebyr</strong><br />
Du vil p.t. blive opkrævet et betalingsgebyr, når du skal betale billetter til et arrangement ved Aarhus Kommunes Biblioteker. Aarhus Kommunes Biblioteker betaler normalt dette gebyr, men der er desværre opstået et problem hos vores leverandør af billetsystemet og gebyret pådrages på nuværende tidspunkt vores brugere.Vores leverandør arbejder på problemet og forventer det vil blive løst i indeværende år. Gebyrets størrelse vil være afhængigt af type af betalingskort og prisen på billetterne.</p>
<p>&nbsp;</p>
",8000,Hovedbiblioteket,https://www.aakb.dk/files/list_images/babyrytmik_5.jpg,"Tag dit barn med på Hovedbiblioteket og få en sjov oplevelse med lege, lyde, musik og farver, til babyrytmik for de 0-1-årige. ",Møllegade 1,2,10.200179,2014-03-11 10:30:00,56.156617,353,9200,2014-12-08 17:44:05
1,Aarhus,2014-03-27 21:00:00,Magic cards turnering,https://www.aakb.dk/node/9899,0,2014-03-25T09:41:26,"
<p>Turneringen er lavet i samarbejde med rollespilsforretningen Dragons Lair. Arrangementet foregår i forhallen.</p>
",8000,Hovedbiblioteket,https://www.aakb.dk/files/list_images/magiccardspack.jpg,Hovedbiblioteket dækker op til Magic Cards turnering. ,Møllegade 1,1,10.200179,2014-03-27 16:00:00,56.156617,672,9899,2014-12-08 17:44:05
9,Brabrand,2014-04-23 14:30:00,Digital Post,https://www.aakb.dk/node/9308,0,2014-04-22T14:49:21,"
<p><img src=""https://www.aakb.dk/files/content_images/tilmeld_digitalpost_1.jpg"" alt="""" title="""" width=""323"" height=""156"" /></p>
<p>Målet med kurset er, at du får styr på din digitale post og borger.dk.</p>
<p><strong>Forudsætninger:</strong> Du kan bruge internettet og har NemID. Medbring dit nøglekort til NemID.</p>
<p><strong>Tilmelding:</strong> Ved henvendelse til Gellerup Bibliotek, tlf.: 8940 9640</p>
",8220,Gellerup Bibliotek,https://www.aakb.dk/files/list_images/kasse_1.jpg,Få styr på din digitale post og borger.dk,Gudrunsvej 78,1,10.136214,2014-04-23 13:30:00,56.155665,396,9308,2014-12-08 17:44:05
37,Skødstrup,2014-12-11 10:30:00,Torsdags-julebio for de 0-3 årige,https://www.aakb.dk/node/10450,0,2014-07-10T14:24:37,"
<p><strong>Jims vinter</strong>&nbsp;<br />
Græshoppen Jim, vågner midt om vinteren og har glemt alt. Rundt omkring ham er der en hel masse hvidt og koldt. Det er selvfølgelig sne, men Jim ved ikke, hvad han skal bruge det til. Det eneste, han bekymrer sig om, er violinen.<br />
<br />
</p>
<p><strong>Cirkeline – På med vanten<br />
</strong>Cirkeline og musene Ingolf og Fredrik er ude at lege i sneen. De bygger en snemus, som det til sidst lykkes dem at skræmme katten med.</p>
<p>&nbsp;Og så er der pebernødder !!</p>
<p>Gratis billetter via linket herunder.&nbsp;</p>
",8541,Skødstrup Kombi-bibliotek - Komforbi,None,Skødstrup Bibliotek viser 2 små film med snegaranti,Rosenbakken 4,2,10.308101,2014-12-11 10:00:00,56.271071,876,10450,2014-12-08 17:44:05
1,Aarhus,2014-03-15 10:30:00,Breakfast for International families,https://www.aakb.dk/node/9014,0,2014-03-07T09:51:46,"
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal""><img title="""" src=""https://www.aakb.dk/files/content_images/1800-tallet.png"" alt="""" width=""436"" height=""218"" /></p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal"">We welcome international families to a breakfast event, where you can meet other international families, hear inspirational talks or participate in various games and be introduced to the library.&nbsp;</p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal"">This event will contain a breakfast and a following quiz about the 1800s century.</p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal"">The breakfast is for free but booking will be needed.</p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal"">&nbsp;</p>
<p class=""MsoNormal"">Please book your ticket by clicking the green button.</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
",8000,Hovedbiblioteket,https://www.aakb.dk/files/list_images/1800-tallet.png,"In the event of “the 1800s flash back”, at the main library in Aarhus, a breakfast for International families will be held.",Møllegade 1,2,10.200179,2014-03-15 09:00:00,56.156617,267,9014,2014-12-08 17:44:05
55,Åby,2014-01-31 00:00:00,Udstilling med Margit Andersen,https://www.aakb.dk/node/9501,0,2014-01-24T10:56:43,"
<p>Nogle gange males uden motiv, andre gange med træer som det genkendelige motiv i billedet.</p>
<p>Margit holder meget af at lave blindtegninger, og stregen fra disse bruger hun i sine portrætter. Ligeledes har hun malet en del malerier, hvor hun har brugt blindtegninger fra et skelet, som vi kender det fra biologilokalet, da vi gik i skole.</p>
<p>Margit er uddannet billedkunstlærer og har deltaget i mange forskellige tegne- og malekurser.</p>
<p><img src=""https://www.aakb.dk/files/content_images/margit_1.jpg"" alt=""Margit_1"" title="""" width=""322"" height=""318"" /></p>
<p><img src=""https://www.aakb.dk/files/content_images/margit_2.jpg"" alt=""Margit 2"" title="""" width=""315"" height=""308"" /></p>
<p><img src=""https://www.aakb.dk/files/content_images/margit_3.jpg"" alt=""Margit 3"" title="""" width=""312"" height=""318"" /></p>
",8230,Åby Bibliotek,https://www.aakb.dk/files/list_images/margit_2.jpg,"Margit Andersens malerier er acryl på lærred. hvor arbejdsprocessen er lag på lag, hvor det ene maleri giver inspiration til det næste.",Ludvig Feilbergs Vej 7,2,10.162515,2014-01-04 00:00:00,56.156438,537,9501,2014-12-08 17:44:05
